Country or Area Code,Year,Elec_proportion,Area_type
398,2007,100,URBAN
398,2007,100,ALLAREA
398,2008,100,URBAN
398,2008,100,ALLAREA
398,2008,98,RURAL
398,2009,100,RURAL
398,2009,100,URBAN
398,2009,100,ALLAREA
398,2010,100,RURAL
398,2010,100,URBAN
398,2010,100,ALLAREA
398,2011,100,ALLAREA
398,2011,100,RURAL
398,2011,100,URBAN
398,2012,100,URBAN
398,2012,100,ALLAREA
398,2012,100,RURAL
398,2013,100,RURAL
398,2013,100,URBAN
398,2013,100,ALLAREA
398,2014,100,RURAL
398,2014,100,URBAN
398,2014,100,ALLAREA
398,2015,100,RURAL
398,2015,100,ALLAREA
398,2015,100,URBAN
398,2016,100,RURAL
398,2016,100,URBAN
398,2016,100,ALLAREA
398,2017,100,RURAL
398,2017,100,URBAN
398,2017,100,ALLAREA
398,2018,100,RURAL
398,2018,100,URBAN
398,2018,100,ALLAREA
398,2019,100,RURAL
398,2019,100,URBAN
398,2019,100,ALLAREA
400,2000,96,RURAL
400,2000,100,URBAN
400,2000,99,ALLAREA
400,2001,100,URBAN
400,2001,99,ALLAREA
400,2001,96,RURAL
400,2002,99,RURAL
400,2002,100,URBAN
400,2002,100,ALLAREA
400,2003,100,URBAN
400,2003,99,ALLAREA
400,2003,97,RURAL
400,2004,99,ALLAREA
400,2004,98,RURAL
400,2004,100,URBAN
400,2005,100,URBAN
400,2005,99,ALLAREA
400,2005,98,RURAL
400,2006,100,RURAL
400,2006,100,URBAN
400,2006,100,ALLAREA
400,2007,99,URBAN
400,2007,98,RURAL
400,2007,99,ALLAREA
400,2008,100,URBAN
400,2008,100,ALLAREA
400,2008,100,RURAL
400,2009,98,RURAL
400,2009,100,URBAN
400,2009,99,ALLAREA
400,2010,100,ALLAREA
400,2010,100,URBAN
400,2010,100,RURAL
400,2011,99,RURAL
400,2011,100,URBAN
400,2011,100,ALLAREA
400,2012,100,RURAL
400,2012,100,URBAN
400,2012,100,ALLAREA
400,2013,98,RURAL
400,2013,100,URBAN
400,2013,100,ALLAREA
400,2014,99,RURAL
400,2014,100,URBAN
400,2014,100,ALLAREA
400,2015,100,URBAN
400,2015,100,ALLAREA
400,2015,100,RURAL
400,2016,100,URBAN
400,2016,100,RURAL
400,2016,100,ALLAREA
400,2017,100,RURAL
400,2017,100,URBAN
400,2017,100,ALLAREA
400,2018,99,RURAL
400,2018,100,URBAN
400,2018,100,ALLAREA
400,2019,100,RURAL
400,2019,100,URBAN
400,2019,100,ALLAREA
404,2000,7,RURAL
404,2000,50,URBAN
404,2000,15,ALLAREA
404,2001,17,ALLAREA
404,2001,52,URBAN
404,2001,8,RURAL
404,2002,19,ALLAREA
404,2002,53,URBAN
404,2002,10,RURAL
404,2003,16,ALLAREA
404,2003,50,URBAN
404,2003,7,RURAL
404,2004,23,ALLAREA
404,2004,14,RURAL
404,2004,57,URBAN
404,2005,58,URBAN
404,2005,25,ALLAREA
404,2005,15,RURAL
404,2006,60,URBAN
404,2006,27,ALLAREA
404,2006,17,RURAL
404,2007,28,ALLAREA
404,2007,62,URBAN
404,2007,19,RURAL
404,2008,64,URBAN
404,2008,20,RURAL
404,2008,30,ALLAREA
404,2009,10,RURAL
404,2009,66,URBAN
404,2009,23,ALLAREA
404,2010,7,RURAL
404,2010,19,ALLAREA
404,2010,58,URBAN
404,2011,36,ALLAREA
404,2011,26,RURAL
404,2011,69,URBAN
404,2012,38,ALLAREA
404,2012,71,URBAN
404,2012,27,RURAL
404,2013,40,ALLAREA
404,2013,73,URBAN
404,2013,29,RURAL
404,2014,25,RURAL
404,2014,68,URBAN
404,2014,36,ALLAREA
404,2015,29,RURAL
404,2015,78,URBAN
404,2015,42,ALLAREA
404,2016,53,ALLAREA
404,2016,42,RURAL
404,2016,84,URBAN
404,2017,56,ALLAREA
404,2017,84,URBAN
404,2017,46,RURAL
404,2018,52,RURAL
404,2018,88,URBAN
404,2018,61,ALLAREA
404,2019,91,URBAN
404,2019,70,ALLAREA
404,2019,62,RURAL
408,2009,26,URBAN
408,2009,26,ALLAREA
408,2009,26,RURAL
408,2010,31,RURAL
408,2010,28,URBAN
408,2010,29,ALLAREA
408,2011,31,ALLAREA
408,2011,29,URBAN
408,2011,35,RURAL
408,2012,34,ALLAREA
408,2012,38,RURAL
408,2012,31,URBAN
408,2013,42,RURAL
408,2013,32,URBAN
408,2013,36,ALLAREA
408,2014,34,URBAN
408,2014,38,ALLAREA
408,2014,44,RURAL
408,2015,40,ALLAREA
408,2015,35,URBAN
408,2015,49,RURAL
408,2016,51,RURAL
408,2016,37,URBAN
408,2016,43,ALLAREA
408,2017,54,RURAL
408,2017,39,URBAN
408,2017,45,ALLAREA
408,2018,59,RURAL
408,2018,40,URBAN
408,2018,47,ALLAREA
408,2019,61,RURAL
408,2019,42,URBAN
408,2019,49,ALLAREA
410,2000,100,URBAN
410,2000,100,ALLAREA
410,2000,100,RURAL
410,2001,100,URBAN
410,2001,100,ALLAREA
410,2001,100,RURAL
410,2002,100,RURAL
410,2002,100,URBAN
410,2002,100,ALLAREA
410,2003,100,RURAL
410,2003,100,URBAN
410,2003,100,ALLAREA
410,2004,100,RURAL
410,2004,100,URBAN
410,2004,100,ALLAREA
410,2005,100,RURAL
410,2005,100,URBAN
410,2005,100,ALLAREA
410,2006,100,RURAL
410,2006,100,URBAN
410,2006,100,ALLAREA
410,2007,100,ALLAREA
410,2007,100,RURAL
410,2007,100,URBAN
410,2008,100,RURAL
410,2008,100,URBAN
410,2008,100,ALLAREA
410,2009,100,RURAL
410,2009,100,ALLAREA
410,2009,100,URBAN
410,2010,100,RURAL
410,2010,100,URBAN
410,2010,100,ALLAREA
410,2011,100,ALLAREA
410,2011,100,RURAL
410,2011,100,URBAN
410,2012,100,ALLAREA
410,2012,100,URBAN
410,2012,100,RURAL
410,2013,100,ALLAREA
410,2013,100,RURAL
410,2013,100,URBAN
410,2014,100,RURAL
410,2014,100,URBAN
410,2014,100,ALLAREA
410,2015,100,RURAL
410,2015,100,URBAN
410,2015,100,ALLAREA
410,2016,100,RURAL
410,2016,100,URBAN
410,2016,100,ALLAREA
410,2017,100,RURAL
410,2017,100,URBAN
410,2017,100,ALLAREA
410,2018,100,URBAN
410,2018,100,RURAL
410,2018,100,ALLAREA
410,2019,100,URBAN
410,2019,100,RURAL
410,2019,100,ALLAREA
414,2000,100,RURAL
414,2000,100,URBAN
414,2000,100,ALLAREA
414,2001,100,RURAL
414,2001,100,URBAN
414,2001,100,ALLAREA
414,2002,100,ALLAREA
414,2002,100,RURAL
414,2002,100,URBAN
414,2003,100,URBAN
414,2003,100,ALLAREA
414,2003,100,RURAL
414,2004,100,RURAL
414,2004,100,URBAN
414,2004,100,ALLAREA
414,2005,100,RURAL
414,2005,100,URBAN
414,2005,100,ALLAREA
414,2006,100,URBAN
414,2006,100,ALLAREA
414,2006,100,RURAL
414,2007,100,URBAN
414,2007,100,RURAL
414,2007,100,ALLAREA
414,2008,100,RURAL
414,2008,100,URBAN
414,2008,100,ALLAREA
414,2009,100,RURAL
414,2009,100,URBAN
414,2009,100,ALLAREA
414,2010,100,ALLAREA
414,2010,100,URBAN
414,2010,100,RURAL
414,2011,100,RURAL
414,2011,100,URBAN
414,2011,100,ALLAREA
414,2012,100,RURAL
414,2012,100,URBAN
414,2012,100,ALLAREA
414,2013,100,RURAL
414,2013,100,URBAN
414,2013,100,ALLAREA
414,2014,100,URBAN
414,2014,100,ALLAREA
414,2014,100,RURAL
414,2015,100,RURAL
414,2015,100,URBAN
414,2015,100,ALLAREA
414,2016,100,RURAL
414,2016,100,ALLAREA
414,2016,100,URBAN
414,2017,100,ALLAREA
414,2017,100,RURAL
414,2017,100,URBAN
414,2018,100,ALLAREA
414,2018,100,RURAL
414,2018,100,URBAN
414,2019,100,RURAL
414,2019,100,URBAN
414,2019,100,ALLAREA
417,2000,100,RURAL
417,2000,100,URBAN
417,2000,100,ALLAREA
417,2001,100,RURAL
417,2001,100,URBAN
417,2001,100,ALLAREA
417,2002,100,URBAN
417,2002,100,RURAL
417,2002,100,ALLAREA
417,2003,100,ALLAREA
417,2003,99,URBAN
417,2003,100,RURAL
417,2004,100,ALLAREA
417,2004,100,RURAL
417,2004,99,URBAN
417,2005,99,RURAL
417,2005,100,URBAN
417,2005,99,ALLAREA
417,2006,99,RURAL
417,2006,99,URBAN
417,2006,99,ALLAREA
417,2007,100,ALLAREA
417,2007,100,RURAL
417,2007,100,URBAN
417,2008,99,URBAN
417,2008,100,ALLAREA
417,2008,100,RURAL
417,2009,100,RURAL
417,2009,99,URBAN
417,2009,100,ALLAREA
417,2010,99,ALLAREA
417,2010,99,RURAL
417,2010,99,URBAN
417,2011,98,RURAL
417,2011,99,URBAN
417,2011,98,ALLAREA
417,2012,100,RURAL
417,2012,100,ALLAREA
417,2012,100,URBAN
417,2013,99,RURAL
417,2013,99,URBAN
417,2013,99,ALLAREA
417,2014,100,RURAL
417,2014,100,URBAN
417,2014,100,ALLAREA
417,2015,99,ALLAREA
417,2015,99,URBAN
417,2015,99,RURAL
417,2016,100,RURAL
417,2016,100,URBAN
417,2016,100,ALLAREA
417,2017,100,ALLAREA
417,2017,100,RURAL
417,2017,100,URBAN
417,2018,100,RURAL
417,2018,100,URBAN
417,2018,100,ALLAREA
417,2019,100,RURAL
417,2019,100,URBAN
417,2019,100,ALLAREA
418,2000,27,RURAL
418,2000,96,URBAN
418,2000,42,ALLAREA
418,2001,96,URBAN
418,2001,45,ALLAREA
418,2001,30,RURAL
418,2002,46,ALLAREA
418,2002,31,RURAL
418,2002,96,URBAN
418,2003,32,RURAL
418,2003,97,URBAN
418,2003,48,ALLAREA
418,2004,38,RURAL
418,2004,96,URBAN
418,2004,54,ALLAREA
418,2005,44,RURAL
418,2005,92,URBAN
418,2005,57,ALLAREA
418,2006,43,RURAL
418,2006,94,URBAN
418,2006,57,ALLAREA
418,2007,97,URBAN
418,2007,55,ALLAREA
418,2007,38,RURAL
418,2008,99,URBAN
418,2008,53,RURAL
418,2008,66,ALLAREA
418,2009,55,RURAL
418,2009,97,URBAN
418,2009,67,ALLAREA
418,2010,58,RURAL
418,2010,97,URBAN
418,2010,70,ALLAREA
418,2011,58,RURAL
418,2011,97,URBAN
418,2011,70,ALLAREA
418,2012,76,ALLAREA
418,2012,67,RURAL
418,2012,97,URBAN
418,2013,98,URBAN
418,2013,80,ALLAREA
418,2013,71,RURAL
418,2014,76,RURAL
418,2014,98,URBAN
418,2014,83,ALLAREA
418,2015,86,RURAL
418,2015,98,URBAN
418,2015,90,ALLAREA
418,2016,87,RURAL
418,2016,99,URBAN
418,2016,91,ALLAREA
418,2017,100,URBAN
418,2017,94,ALLAREA
418,2017,91,RURAL
418,2018,100,URBAN
418,2018,98,ALLAREA
418,2018,97,RURAL
418,2019,100,URBAN
418,2019,100,ALLAREA
418,2019,100,RURAL
419,2000,98,URBAN
419,2000,71,RURAL
419,2000,92,ALLAREA
419,2001,98,URBAN
419,2001,74,RURAL
419,2001,92,ALLAREA
419,2002,93,ALLAREA
419,2002,98,URBAN
419,2002,74,RURAL
419,2003,98,URBAN
419,2003,93,ALLAREA
419,2003,75,RURAL
419,2004,93,ALLAREA
419,2004,98,URBAN
419,2004,76,RURAL
419,2005,77,RURAL
419,2005,98,URBAN
419,2005,94,ALLAREA
419,2006,99,URBAN
419,2006,79,RURAL
419,2006,94,ALLAREA
419,2007,95,ALLAREA
419,2007,99,URBAN
419,2007,80,RURAL
419,2008,99,URBAN
419,2008,95,ALLAREA
419,2008,82,RURAL
419,2009,95,ALLAREA
419,2009,99,URBAN
419,2009,82,RURAL
419,2010,85,RURAL
419,2010,99,URBAN
419,2010,96,ALLAREA
419,2011,85,RURAL
419,2011,99,URBAN
419,2011,96,ALLAREA
419,2012,99,URBAN
419,2012,97,ALLAREA
419,2012,86,RURAL
419,2013,97,ALLAREA
419,2013,99,URBAN
419,2013,87,RURAL
419,2014,97,ALLAREA
419,2014,99,URBAN
419,2014,88,RURAL
419,2015,97,ALLAREA
419,2015,99,URBAN
419,2015,89,RURAL
419,2016,97,ALLAREA
419,2016,99,URBAN
419,2016,89,RURAL
419,2017,98,ALLAREA
419,2017,100,URBAN
419,2017,90,RURAL
419,2018,98,ALLAREA
419,2018,91,RURAL
419,2018,99,URBAN
419,2019,98,ALLAREA
419,2019,100,URBAN
419,2019,93,RURAL
422,2004,99,URBAN
422,2004,100,ALLAREA
422,2004,100,RURAL
422,2005,100,RURAL
422,2005,99,URBAN
422,2005,100,ALLAREA
422,2006,99,RURAL
422,2006,99,URBAN
422,2006,99,ALLAREA
422,2007,99,RURAL
422,2007,100,URBAN
422,2007,100,ALLAREA
422,2008,100,ALLAREA
422,2008,99,RURAL
422,2008,100,URBAN
422,2009,100,ALLAREA
422,2009,100,URBAN
422,2009,99,RURAL
422,2010,99,RURAL
422,2010,100,URBAN
422,2010,100,ALLAREA
422,2011,99,RURAL
422,2011,100,URBAN
422,2011,100,ALLAREA
422,2012,100,RURAL
422,2012,100,URBAN
422,2012,100,ALLAREA
422,2013,100,RURAL
422,2013,100,URBAN
422,2013,100,ALLAREA
422,2014,100,RURAL
422,2014,100,URBAN
422,2014,100,ALLAREA
422,2015,100,RURAL
422,2015,100,ALLAREA
422,2015,100,URBAN
422,2016,100,ALLAREA
422,2016,100,RURAL
422,2016,100,URBAN
422,2017,100,RURAL
422,2017,100,URBAN
422,2017,100,ALLAREA
422,2018,100,RURAL
422,2018,100,URBAN
422,2018,100,ALLAREA
422,2019,100,RURAL
422,2019,100,URBAN
422,2019,100,ALLAREA
426,2000,2,RURAL
426,2000,14,URBAN
426,2000,4,ALLAREA
426,2001,1,ALLAREA
426,2001,19,URBAN
426,2002,3,ALLAREA
426,2002,22,URBAN
426,2003,6,ALLAREA
426,2003,25,URBAN
426,2004,1,RURAL
426,2004,26,URBAN
426,2004,7,ALLAREA
426,2005,3,RURAL
426,2005,32,URBAN
426,2005,10,ALLAREA
426,2006,35,URBAN
426,2006,10,ALLAREA
426,2006,2,RURAL
426,2007,38,URBAN
426,2007,14,ALLAREA
426,2007,7,RURAL
426,2008,41,URBAN
426,2008,16,ALLAREA
426,2008,8,RURAL
426,2009,9,RURAL
426,2009,43,URBAN
426,2009,17,ALLAREA
426,2010,17,ALLAREA
426,2010,5,RURAL
426,2010,54,URBAN
426,2011,11,RURAL
426,2011,57,URBAN
426,2011,22,ALLAREA
426,2012,59,URBAN
426,2012,7,RURAL
426,2012,21,ALLAREA
426,2013,15,RURAL
426,2013,61,URBAN
426,2013,27,ALLAREA
426,2014,62,URBAN
426,2014,28,ALLAREA
426,2014,16,RURAL
426,2015,32,ALLAREA
426,2015,64,URBAN
426,2015,20,RURAL
426,2016,23,RURAL
426,2016,66,URBAN
426,2016,35,ALLAREA
426,2017,34,ALLAREA
426,2017,20,RURAL
426,2017,69,URBAN
426,2018,38,RURAL
426,2018,71,URBAN
426,2018,47,ALLAREA
426,2019,32,RURAL
426,2019,76,URBAN
426,2019,45,ALLAREA
428,2000,100,ALLAREA
428,2000,100,URBAN
428,2000,100,RURAL
428,2001,100,ALLAREA
428,2001,100,RURAL
428,2001,100,URBAN
428,2002,100,URBAN
428,2002,100,ALLAREA
428,2002,100,RURAL
428,2003,100,URBAN
428,2003,100,ALLAREA
428,2003,100,RURAL
428,2004,100,RURAL
428,2004,100,URBAN
428,2004,100,ALLAREA
428,2005,100,RURAL
428,2005,100,URBAN
428,2005,100,ALLAREA
428,2006,100,ALLAREA
428,2006,100,URBAN
428,2006,100,RURAL
428,2007,100,RURAL
428,2007,100,URBAN
428,2007,100,ALLAREA
428,2008,100,RURAL
428,2008,100,URBAN
428,2008,100,ALLAREA
428,2009,100,RURAL
428,2009,100,URBAN
428,2009,100,ALLAREA
428,2010,100,RURAL
428,2010,100,URBAN
428,2010,100,ALLAREA
428,2011,100,RURAL
428,2011,100,URBAN
428,2011,100,ALLAREA
428,2012,100,ALLAREA
428,2012,100,URBAN
428,2012,100,RURAL
428,2013,100,URBAN
428,2013,100,RURAL
428,2013,100,ALLAREA
428,2014,100,RURAL
428,2014,100,URBAN
428,2014,100,ALLAREA
428,2015,100,URBAN
428,2015,100,ALLAREA
428,2015,100,RURAL
428,2016,100,RURAL
428,2016,100,URBAN
428,2016,100,ALLAREA
428,2017,100,RURAL
428,2017,100,URBAN
428,2017,100,ALLAREA
428,2018,100,URBAN
428,2018,100,ALLAREA
428,2018,100,RURAL
428,2019,100,RURAL
428,2019,100,URBAN
428,2019,100,ALLAREA
430,2007,7,URBAN
430,2007,3,ALLAREA
430,2008,1,ALLAREA
430,2008,3,URBAN
430,2009,2,ALLAREA
430,2009,4,URBAN
430,2010,5,ALLAREA
430,2010,1,RURAL
430,2010,10,URBAN
430,2011,7,URBAN
430,2011,4,ALLAREA
430,2011,1,RURAL
430,2012,9,ALLAREA
430,2012,3,RURAL
430,2012,16,URBAN
430,2013,3,RURAL
430,2013,16,URBAN
430,2013,10,ALLAREA
430,2014,4,RURAL
430,2014,15,URBAN
430,2014,9,ALLAREA
430,2015,16,ALLAREA
430,2015,26,URBAN
430,2015,5,RURAL
430,2016,31,URBAN
430,2016,4,RURAL
430,2016,18,ALLAREA
430,2017,7,RURAL
430,2017,41,URBAN
430,2017,24,ALLAREA
430,2018,7,RURAL
430,2018,42,URBAN
430,2018,25,ALLAREA
430,2019,8,RURAL
430,2019,46,URBAN
430,2019,28,ALLAREA
432,2000,20,RURAL
432,2000,73,URBAN
432,2000,34,ALLAREA
432,2001,23,RURAL
432,2001,74,URBAN
432,2001,37,ALLAREA
432,2002,37,ALLAREA
432,2002,73,URBAN
432,2002,24,RURAL
432,2003,25,RURAL
432,2003,38,ALLAREA
432,2003,74,URBAN
432,2004,38,ALLAREA
432,2004,74,URBAN
432,2004,25,RURAL
432,2005,37,ALLAREA
432,2005,21,RURAL
432,2005,78,URBAN
432,2006,41,ALLAREA
432,2006,78,URBAN
432,2006,27,RURAL
432,2007,53,ALLAREA
432,2007,42,RURAL
432,2007,79,URBAN
432,2008,44,ALLAREA
432,2008,29,RURAL
432,2008,80,URBAN
432,2009,30,RURAL
432,2009,80,URBAN
432,2009,44,ALLAREA
432,2010,30,RURAL
432,2010,45,ALLAREA
432,2010,81,URBAN
432,2011,43,ALLAREA
432,2011,82,URBAN
432,2011,27,RURAL
432,2012,49,ALLAREA
432,2012,83,URBAN
432,2012,34,RURAL
432,2013,48,ALLAREA
432,2013,83,URBAN
432,2013,34,RURAL
432,2014,49,ALLAREA
432,2014,84,URBAN
432,2014,34,RURAL
432,2015,48,ALLAREA
432,2015,83,URBAN
432,2015,33,RURAL
432,2016,84,URBAN
432,2016,55,ALLAREA
432,2016,42,RURAL
432,2017,56,ALLAREA
432,2017,87,URBAN
432,2017,42,RURAL
432,2018,86,URBAN
432,2018,58,ALLAREA
432,2018,45,RURAL
432,2019,45,RURAL
432,2019,58,ALLAREA
432,2019,87,URBAN
434,2000,99,RURAL
434,2000,100,URBAN
434,2000,100,ALLAREA
434,2001,88,RURAL
434,2001,100,URBAN
434,2001,97,ALLAREA
434,2002,95,ALLAREA
434,2002,100,URBAN
434,2002,81,RURAL
434,2003,73,RURAL
434,2003,100,URBAN
434,2003,94,ALLAREA
434,2004,65,RURAL
434,2004,100,URBAN
434,2004,92,ALLAREA
434,2005,58,RURAL
434,2005,100,URBAN
434,2005,90,ALLAREA
434,2006,89,ALLAREA
434,2006,50,RURAL
434,2006,100,URBAN
434,2007,42,RURAL
434,2007,100,URBAN
434,2007,87,ALLAREA
434,2008,85,ALLAREA
434,2008,100,URBAN
434,2008,33,RURAL
434,2009,25,RURAL
434,2009,100,URBAN
434,2009,83,ALLAREA
434,2010,17,RURAL
434,2010,100,URBAN
434,2010,82,ALLAREA
434,2011,100,URBAN
434,2011,80,ALLAREA
434,2011,8,RURAL
434,2012,100,URBAN
434,2012,78,ALLAREA
434,2013,100,URBAN
434,2013,77,ALLAREA
434,2014,75,ALLAREA
434,2014,100,URBAN
434,2015,73,ALLAREA
434,2015,100,URBAN
434,2016,72,ALLAREA
434,2016,100,URBAN
434,2017,70,ALLAREA
434,2017,100,URBAN
434,2018,100,URBAN
434,2018,67,ALLAREA
434,2019,100,URBAN
434,2019,69,ALLAREA
438,2000,100,URBAN
438,2000,100,ALLAREA
438,2000,100,RURAL
438,2001,100,RURAL
438,2001,100,URBAN
438,2001,100,ALLAREA
438,2002,100,RURAL
438,2002,100,URBAN
438,2002,100,ALLAREA
438,2003,100,URBAN
438,2003,100,RURAL
438,2003,100,ALLAREA
438,2004,100,URBAN
438,2004,100,RURAL
438,2004,100,ALLAREA
438,2005,100,RURAL
438,2005,100,URBAN
438,2005,100,ALLAREA
438,2006,100,RURAL
438,2006,100,URBAN
438,2006,100,ALLAREA
438,2007,100,RURAL
438,2007,100,URBAN
438,2007,100,ALLAREA
438,2008,100,RURAL
438,2008,100,URBAN
438,2008,100,ALLAREA
438,2009,100,URBAN
438,2009,100,ALLAREA
438,2009,100,RURAL
438,2010,100,RURAL
438,2010,100,URBAN
438,2010,100,ALLAREA
438,2011,100,RURAL
438,2011,100,URBAN
438,2011,100,ALLAREA
438,2012,100,RURAL
438,2012,100,URBAN
438,2012,100,ALLAREA
438,2013,100,ALLAREA
438,2013,100,URBAN
438,2013,100,RURAL
438,2014,100,RURAL
438,2014,100,URBAN
438,2014,100,ALLAREA
438,2015,100,RURAL
438,2015,100,URBAN
438,2015,100,ALLAREA
438,2016,100,RURAL
438,2016,100,ALLAREA
438,2016,100,URBAN
438,2017,100,RURAL
438,2017,100,URBAN
438,2017,100,ALLAREA
438,2018,100,ALLAREA
438,2018,100,RURAL
438,2018,100,URBAN
438,2019,100,RURAL
438,2019,100,URBAN
438,2019,100,ALLAREA
440,2000,100,RURAL
440,2000,100,URBAN
440,2000,100,ALLAREA
440,2001,100,RURAL
440,2001,100,URBAN
440,2001,100,ALLAREA
440,2002,100,URBAN
440,2002,100,ALLAREA
440,2002,100,RURAL
440,2003,100,URBAN
440,2003,100,ALLAREA
440,2003,100,RURAL
440,2004,100,RURAL
440,2004,100,URBAN
440,2004,100,ALLAREA
440,2005,100,RURAL
440,2005,100,URBAN
440,2005,100,ALLAREA
440,2006,100,RURAL
440,2006,100,URBAN
440,2006,100,ALLAREA
440,2007,100,URBAN
440,2007,100,ALLAREA
440,2007,100,RURAL
440,2008,100,ALLAREA
440,2008,100,URBAN
440,2008,100,RURAL
440,2009,100,URBAN
440,2009,100,RURAL
440,2009,100,ALLAREA
440,2010,100,URBAN
440,2010,100,ALLAREA
440,2010,100,RURAL
440,2011,100,RURAL
440,2011,100,URBAN
440,2011,100,ALLAREA
440,2012,100,RURAL
440,2012,100,URBAN
440,2012,100,ALLAREA
440,2013,100,RURAL
440,2013,100,URBAN
440,2013,100,ALLAREA
440,2014,100,URBAN
440,2014,100,ALLAREA
440,2014,100,RURAL
440,2015,100,URBAN
440,2015,100,ALLAREA
440,2015,100,RURAL
440,2016,100,RURAL
440,2016,100,URBAN
440,2016,100,ALLAREA
440,2017,100,URBAN
440,2017,100,ALLAREA
440,2017,100,RURAL
440,2018,100,URBAN
440,2018,100,RURAL
440,2018,100,ALLAREA
440,2019,100,ALLAREA
440,2019,100,RURAL
440,2019,100,URBAN
442,2000,100,RURAL
442,2000,100,URBAN
442,2000,100,ALLAREA
442,2001,100,ALLAREA
442,2001,100,URBAN
442,2001,100,RURAL
442,2002,100,RURAL
442,2002,100,URBAN
442,2002,100,ALLAREA
442,2003,100,RURAL
442,2003,100,URBAN
442,2003,100,ALLAREA
442,2004,100,URBAN
442,2004,100,ALLAREA
442,2004,100,RURAL
442,2005,100,RURAL
442,2005,100,URBAN
442,2005,100,ALLAREA
442,2006,100,RURAL
442,2006,100,URBAN
442,2006,100,ALLAREA
442,2007,100,URBAN
442,2007,100,RURAL
442,2007,100,ALLAREA
442,2008,100,ALLAREA
442,2008,100,RURAL
442,2008,100,URBAN
442,2009,100,RURAL
442,2009,100,URBAN
442,2009,100,ALLAREA
442,2010,100,RURAL
442,2010,100,URBAN
442,2010,100,ALLAREA
442,2011,100,RURAL
442,2011,100,URBAN
442,2011,100,ALLAREA
442,2012,100,RURAL
442,2012,100,URBAN
442,2012,100,ALLAREA
442,2013,100,ALLAREA
442,2013,100,URBAN
442,2013,100,RURAL
442,2014,100,URBAN
442,2014,100,RURAL
442,2014,100,ALLAREA
442,2015,100,RURAL
442,2015,100,URBAN
442,2015,100,ALLAREA
442,2016,100,RURAL
442,2016,100,URBAN
442,2016,100,ALLAREA
442,2017,100,ALLAREA
442,2017,100,RURAL
442,2017,100,URBAN
442,2018,100,RURAL
442,2018,100,URBAN
442,2018,100,ALLAREA
442,2019,100,URBAN
442,2019,100,ALLAREA
442,2019,100,RURAL
446,2000,100,RURAL
446,2000,100,URBAN
446,2000,100,ALLAREA
446,2001,100,URBAN
446,2001,100,ALLAREA
446,2001,100,RURAL
446,2002,100,URBAN
446,2002,100,ALLAREA
446,2002,100,RURAL
446,2003,100,URBAN
446,2003,100,ALLAREA
446,2003,100,RURAL
446,2004,100,URBAN
446,2004,100,RURAL
446,2004,100,ALLAREA
446,2005,100,ALLAREA
446,2005,100,URBAN
446,2005,100,RURAL
446,2006,100,RURAL
446,2006,100,URBAN
446,2006,100,ALLAREA
446,2007,100,RURAL
446,2007,100,URBAN
446,2007,100,ALLAREA
446,2008,100,RURAL
446,2008,100,URBAN
446,2008,100,ALLAREA
446,2009,100,RURAL
446,2009,100,URBAN
446,2009,100,ALLAREA
446,2010,100,URBAN
446,2010,100,ALLAREA
446,2010,100,RURAL
446,2011,100,URBAN
446,2011,100,ALLAREA
446,2011,100,RURAL
446,2012,100,RURAL
446,2012,100,URBAN
446,2012,100,ALLAREA
446,2013,100,ALLAREA
446,2013,100,RURAL
446,2013,100,URBAN
446,2014,100,RURAL
446,2014,100,URBAN
446,2014,100,ALLAREA
446,2015,100,ALLAREA
446,2015,100,RURAL
446,2015,100,URBAN
446,2016,100,ALLAREA
446,2016,100,RURAL
446,2016,100,URBAN
446,2017,100,ALLAREA
446,2017,100,URBAN
446,2017,100,RURAL
446,2018,100,ALLAREA
446,2018,100,RURAL
446,2018,100,URBAN
446,2019,100,RURAL
446,2019,100,URBAN
446,2019,100,ALLAREA
450,2000,48,URBAN
450,2000,13,ALLAREA
450,2001,15,ALLAREA
450,2001,5,RURAL
450,2001,42,URBAN
450,2002,50,URBAN
450,2002,14,ALLAREA
450,2003,53,URBAN
450,2003,20,ALLAREA
450,2003,8,RURAL
450,2004,15,ALLAREA
450,2004,52,URBAN
450,2005,53,URBAN
450,2005,15,ALLAREA
450,2006,54,URBAN
450,2006,16,ALLAREA
450,2007,16,ALLAREA
450,2007,56,URBAN
450,2008,16,ALLAREA
450,2008,57,URBAN
450,2009,17,ALLAREA
450,2009,69,URBAN
450,2010,39,URBAN
450,2010,12,ALLAREA
450,2011,62,URBAN
450,2011,14,ALLAREA
450,2012,73,URBAN
450,2012,19,ALLAREA
450,2013,61,URBAN
450,2013,13,ALLAREA
450,2014,65,URBAN
450,2014,19,ALLAREA
450,2015,68,URBAN
450,2015,21,ALLAREA
450,2016,23,ALLAREA
450,2016,67,URBAN
450,2017,24,ALLAREA
450,2017,74,URBAN
450,2018,77,URBAN
450,2018,26,ALLAREA
450,2019,27,ALLAREA
450,2019,79,URBAN
454,2000,5,ALLAREA
454,2000,1,RURAL
454,2000,29,URBAN
454,2001,1,RURAL
454,2001,28,URBAN
454,2001,5,ALLAREA
454,2002,2,RURAL
454,2002,29,URBAN
454,2002,6,ALLAREA
454,2003,1,RURAL
454,2003,37,URBAN
454,2003,6,ALLAREA
454,2004,3,RURAL
454,2004,7,ALLAREA
454,2004,30,URBAN
